DEBUG: General     , 1624907715557> LoggerManager.init                  > Initializing...
LOG  : General     , 1624907730561> farming.RedRadishSeed: DisplayCategory, SurFarm
LOG  : General     , 1624907730561> farming.StrewberrieBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1624907730561> farming.StrewberrieSeed: DisplayCategory, SurFarm
LOG  : General     , 1624907730562> farming.TomatoBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1624907730562> farming.TomatoSeed: DisplayCategory, SurFarm
LOG  : General     , 1624907730562> Base.BaitFish: DisplayCategory, SurFish
LOG  : General     , 1624907730562> Base.BrokenFishingNet: DisplayCategory, SurFish
LOG  : General     , 1624907730562> Base.CraftedFishingRod: DisplayCategory, SurFish
LOG  : General     , 1624907730563> Base.CraftedFishingRodTwineLine: DisplayCategory, SurFish
LOG  : General     , 1624907730563> Base.FishingLine: DisplayCategory, SurFish
LOG  : General     , 1624907730563> Base.FishingNet: DisplayCategory, SurFish
LOG  : General     , 1624907730563> Base.FishingRod: DisplayCategory, SurFish
LOG  : General     , 1624907730564> Base.FishingRodBreak: DisplayCategory, SurFish
LOG  : General     , 1624907730564> Base.FishingRodTwineLine: DisplayCategory, SurFish
LOG  : General     , 1624907730564> Base.FishingTackle: DisplayCategory, SurFish
LOG  : General     , 1624907730564> Base.FishingTackle2: DisplayCategory, SurFish
LOG  : General     , 1624907730564> Base.TrapBox: DisplayCategory, SurTrap
LOG  : General     , 1624907730565> Base.TrapCage: DisplayCategory, SurTrap
LOG  : General     , 1624907730565> Base.TrapCrate: DisplayCategory, SurTrap
LOG  : General     , 1624907730565> Base.TrapMouse: DisplayCategory, SurTrap
LOG  : General     , 1624907730565> Base.TrapSnare: DisplayCategory, SurTrap
LOG  : General     , 1624907730566> Base.TrapStick: DisplayCategory, SurTrap
LOG  : General     , 1624907730566> farming.BaconBits: DisplayCategory, SurTrap
LOG  : General     , 1624907730566> Base.BlowTorch: DisplayCategory, Tool
LOG  : General     , 1624907730566> Base.Candle: DisplayCategory, Tool
LOG  : General     , 1624907730566> Base.CandleLit: DisplayCategory, Tool
LOG  : General     , 1624907730567> Base.CarBatteryCharger: DisplayCategory, Tool
LOG  : General     , 1624907730567> Base.Crowbar: DisplayCategory, Tool
LOG  : General     , 1624907730567> Base.Extinguisher: DisplayCategory, Tool
LOG  : General     , 1624907730567> Base.GardenSaw: DisplayCategory, Tool
LOG  : General     , 1624907730567> Base.Hammer: DisplayCategory, Tool
LOG  : General     , 1624907730568> Base.HammerStone: DisplayCategory, Tool
LOG  : General     , 1624907730568> Base.HandTorch: DisplayCategory, Tool
LOG  : General     , 1624907730568> Base.Jack: DisplayCategory, Tool
LOG  : General     , 1624907730568> Base.Lighter: DisplayCategory, Tool
LOG  : General     , 1624907730568> Base.LugWrench: DisplayCategory, Tool
LOG  : General     , 1624907730569> Base.Matches: DisplayCategory, Tool
LOG  : General     , 1624907730569> Base.MortarPestle: DisplayCategory, Tool
LOG  : General     , 1624907730569> Base.Needle: DisplayCategory, Tool
LOG  : General     , 1624907730569> Base.Saw: DisplayCategory, Tool
LOG  : General     , 1624907730570> Base.Scissors: DisplayCategory, Tool
LOG  : General     , 1624907730570> Base.Screwdriver: DisplayCategory, Tool
LOG  : General     , 1624907730570> Base.SheetRope: DisplayCategory, Tool
LOG  : General     , 1624907730570> Base.Shovel: DisplayCategory, Tool
LOG  : General     , 1624907730571> Base.Shovel2: DisplayCategory, Tool
LOG  : General     , 1624907730571> Base.Sledgehammer: DisplayCategory, Tool
LOG  : General     , 1624907730571> Base.Sledgehammer2: DisplayCategory, Tool
LOG  : General     , 1624907730571> Base.TinOpener: DisplayCategory, Tool
LOG  : General     , 1624907730572> Base.TirePump: DisplayCategory, Tool
LOG  : General     , 1624907730572> Base.Torch: DisplayCategory, Tool
LOG  : General     , 1624907730572> Base.Umbrella: DisplayCategory, Tool
LOG  : General     , 1624907730572> Base.UmbrellaBlack: DisplayCategory, Tool
LOG  : General     , 1624907730572> Base.UmbrellaBlue: DisplayCategory, Tool
LOG  : General     , 1624907730573> Base.UmbrellaRed: DisplayCategory, Tool
LOG  : General     , 1624907730573> Base.UmbrellaWhite: DisplayCategory, Tool
LOG  : General     , 1624907730573> Base.WeldingMask: DisplayCategory, Tool
LOG  : General     , 1624907730573> Base.Wrench: DisplayCategory, Tool
LOG  : General     , 1624907730573> farming.GardeningSprayCigarettes: DisplayCategory, Tool
LOG  : General     , 1624907730574> farming.GardeningSprayEmpty: DisplayCategory, Tool
LOG  : General     , 1624907730574> farming.GardeningSprayFull: DisplayCategory, Tool
LOG  : General     , 1624907730574> farming.GardeningSprayMilk: DisplayCategory, Tool
LOG  : General     , 1624907730574> farming.HandShovel: DisplayCategory, Tool
LOG  : General     , 1624907730575> farming.WateredCan: DisplayCategory, Tool
LOG  : General     , 1624907730575> farming.WateredCanFull: DisplayCategory, Tool
LOG  : General     , 1624907730575> Base.223Box: DisplayCategory, WepAmmo
LOG  : General     , 1624907730575> Base.223Bullets: DisplayCategory, WepAmmo
LOG  : General     , 1624907730575> Base.308Box: DisplayCategory, WepAmmo
LOG  : General     , 1624907730576> Base.308Bullets: DisplayCategory, WepAmmo
LOG  : General     , 1624907730576> Base.45Clip: DisplayCategory, WepAmmo
LOG  : General     , 1624907730576> Base.556Box: DisplayCategory, WepAmmo
LOG  : General     , 1624907730576> Base.556Bullets: DisplayCategory, WepAmmo
LOG  : General     , 1624907730577> Base.Bullets38: DisplayCategory, WepAmmo
LOG  : General     , 1624907730577> Base.Bullets38Box: DisplayCategory, WepAmmo
LOG  : General     , 1624907730577> Base.Bullets44: DisplayCategory, WepAmmo
LOG  : General     , 1624907730577> Base.Bullets44Box: DisplayCategory, WepAmmo
LOG  : General     , 1624907730578> Base.Bullets45: DisplayCategory, WepAmmo
LOG  : General     , 1624907730578> Base.Bullets45Box: DisplayCategory, WepAmmo
LOG  : General     , 1624907730578> Base.Bullets9mm: DisplayCategory, WepAmmo
LOG  : General     , 1624907730578> Base.Bullets9mmBox: DisplayCategory, WepAmmo
LOG  : General     , 1624907730579> Base.ShotgunShells: DisplayCategory, WepAmmo
LOG  : General     , 1624907730579> Base.ShotgunShellsBox: DisplayCategory, WepAmmo
LOG  : General     , 1624907730579> Base.223Clip: DisplayCategory, WepAmmoMag
LOG  : General     , 1624907730579> Base.308Clip: DisplayCategory, WepAmmoMag
LOG  : General     , 1624907730580> Base.44Clip: DisplayCategory, WepAmmoMag
LOG  : General     , 1624907730580> Base.556Clip: DisplayCategory, WepAmmoMag
LOG  : General     , 1624907730580> Base.9mmClip: DisplayCategory, WepAmmoMag
LOG  : General     , 1624907730580> Base.M14Clip: DisplayCategory, WepAmmoMag
LOG  : General     , 1624907730581> Base.Aerosolbomb: DisplayCategory, WepBomb
LOG  : General     , 1624907730581> Base.AerosolbombRemote: DisplayCategory, WepBomb
LOG  : General     , 1624907730581> Base.AerosolbombSensorV1: DisplayCategory, WepBomb
LOG  : General     , 1624907730581> Base.AerosolbombSensorV2: DisplayCategory, WepBomb
LOG  : General     , 1624907730582> Base.AerosolbombSensorV3: DisplayCategory, WepBomb
LOG  : General     , 1624907730582> Base.AerosolbombTriggered: DisplayCategory, WepBomb
LOG  : General     , 1624907730582> Base.FlameTrap: DisplayCategory, WepBomb
LOG  : General     , 1624907730582> Base.FlameTrapRemote: DisplayCategory, WepBomb
LOG  : General     , 1624907730582> Base.FlameTrapSensorV1: DisplayCategory, WepBomb
LOG  : General     , 1624907730583> Base.FlameTrapSensorV2: DisplayCategory, WepBomb
LOG  : General     , 1624907730583> Base.FlameTrapSensorV3: DisplayCategory, WepBomb
LOG  : General     , 1624907730583> Base.FlameTrapTriggered: DisplayCategory, WepBomb
LOG  : General     , 1624907730583> Base.Molotov: DisplayCategory, WepBomb
LOG  : General     , 1624907730584> Base.PipeBomb: DisplayCategory, WepBomb
LOG  : General     , 1624907730584> Base.PipeBombRemote: DisplayCategory, WepBomb
LOG  : General     , 1624907730584> Base.PipeBombSensorV1: DisplayCategory, WepBomb
LOG  : General     , 1624907730584> Base.PipeBombSensorV2: DisplayCategory, WepBomb
LOG  : General     , 1624907730585> Base.PipeBombSensorV3: DisplayCategory, WepBomb
LOG  : General     , 1624907730585> Base.PipeBombTriggered: DisplayCategory, WepBomb
LOG  : General     , 1624907730585> Base.SmokeBomb: DisplayCategory, WepBomb
LOG  : General     , 1624907730585> Base.SmokeBombRemote: DisplayCategory, WepBomb
LOG  : General     , 1624907730585> Base.SmokeBombSensorV1: DisplayCategory, WepBomb
LOG  : General     , 1624907730586> Base.SmokeBombSensorV2: DisplayCategory, WepBomb
LOG  : General     , 1624907730586> Base.SmokeBombSensorV3: DisplayCategory, WepBomb
LOG  : General     , 1624907730586> Base.SmokeBombTriggered: DisplayCategory, WepBomb
LOG  : General     , 1624907730586> Base.AssaultRifle: DisplayCategory, WepFire
LOG  : General     , 1624907730587> Base.AssaultRifle2: DisplayCategory, WepFire
LOG  : General     , 1624907730587> Base.DoubleBarrelShotgun: DisplayCategory, WepFire
LOG  : General     , 1624907730587> Base.HuntingRifle: DisplayCategory, WepFire
LOG  : General     , 1624907730587> Base.Pistol: DisplayCategory, WepFire
LOG  : General     , 1624907730587> Base.Pistol2: DisplayCategory, WepFire
LOG  : General     , 1624907730588> Base.Pistol3: DisplayCategory, WepFire
LOG  : General     , 1624907730588> Base.Revolver: DisplayCategory, WepFire
LOG  : General     , 1624907730588> Base.Revolver_Long: DisplayCategory, WepFire
LOG  : General     , 1624907730588> Base.Revolver_Short: DisplayCategory, WepFire
LOG  : General     , 1624907730589> Base.Shotgun: DisplayCategory, WepFire
LOG  : General     , 1624907730589> Base.ShotgunSawnoff: DisplayCategory, WepFire
LOG  : General     , 1624907730589> Base.VarmintRifle: DisplayCategory, WepFire
LOG  : General     , 1624907730589> Base.Axe: DisplayCategory, WepMelee
LOG  : General     , 1624907730589> Base.AxeStone: DisplayCategory, WepMelee
LOG  : General     , 1624907730590> Base.BadmintonRacket: DisplayCategory, WepMelee
LOG  : General     , 1624907730590> Base.Banjo: DisplayCategory, WepMelee
LOG  : General     , 1624907730590> Base.BarBell: DisplayCategory, WepMelee
LOG  : General     , 1624907730590> Base.BaseballBat: DisplayCategory, WepMelee
LOG  : General     , 1624907730591> Base.BaseballBatNails: DisplayCategory, WepMelee
LOG  : General     , 1624907730591> Base.Bayonnet: DisplayCategory, WepMelee
LOG  : General     , 1624907730591> Base.BreadKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730591> Base.Broom: DisplayCategory, WepMelee
LOG  : General     , 1624907730591> Base.ButterKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730592> Base.CanoePadel: DisplayCategory, WepMelee
LOG  : General     , 1624907730592> Base.CanoePadelX2: DisplayCategory, WepMelee
LOG  : General     , 1624907730592> Base.Chainsaw: DisplayCategory, WepMelee
LOG  : General     , 1624907730592> Base.ChairLeg: DisplayCategory, WepMelee
LOG  : General     , 1624907730592> Base.ClosedUmbrellaBlack: DisplayCategory, WepMelee
LOG  : General     , 1624907730593> Base.ClosedUmbrellaBlue: DisplayCategory, WepMelee
LOG  : General     , 1624907730593> Base.ClosedUmbrellaRed: DisplayCategory, WepMelee
LOG  : General     , 1624907730593> Base.ClosedUmbrellaWhite: DisplayCategory, WepMelee
LOG  : General     , 1624907730593> Base.ClubHammer: DisplayCategory, WepMelee
LOG  : General     , 1624907730594> Base.Drumstick: DisplayCategory, WepMelee
LOG  : General     , 1624907730594> Base.DumbBell: DisplayCategory, WepMelee
LOG  : General     , 1624907730594> Base.FlintKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730594> Base.Flute: DisplayCategory, WepMelee
LOG  : General     , 1624907730594> Base.Fork: DisplayCategory, WepMelee
LOG  : General     , 1624907730595> Base.GardenFork: DisplayCategory, WepMelee
LOG  : General     , 1624907730595> Base.GardenHoe: DisplayCategory, WepMelee
LOG  : General     , 1624907730595> Base.Golfclub: DisplayCategory, WepMelee
LOG  : General     , 1624907730595> Base.GuitarAcoustic: DisplayCategory, WepMelee
LOG  : General     , 1624907730595> Base.GuitarElectricBassBlack: DisplayCategory, WepMelee
LOG  : General     , 1624907730596> Base.GuitarElectricBassBlue: DisplayCategory, WepMelee
LOG  : General     , 1624907730596> Base.GuitarElectricBassRed: DisplayCategory, WepMelee
LOG  : General     , 1624907730596> Base.GuitarElectricBlack: DisplayCategory, WepMelee
LOG  : General     , 1624907730596> Base.GuitarElectricBlue: DisplayCategory, WepMelee
LOG  : General     , 1624907730597> Base.GuitarElectricRed: DisplayCategory, WepMelee
LOG  : General     , 1624907730597> Base.HandAxe: DisplayCategory, WepMelee
LOG  : General     , 1624907730597> Base.HandFork: DisplayCategory, WepMelee
LOG  : General     , 1624907730597> Base.HandScythe: DisplayCategory, WepMelee
LOG  : General     , 1624907730597> Base.HockeyStick: DisplayCategory, WepMelee
LOG  : General     , 1624907730598> Base.HuntingKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730598> Base.IceHockeyStick: DisplayCategory, WepMelee
LOG  : General     , 1624907730598> Base.IcePick: DisplayCategory, WepMelee
LOG  : General     , 1624907730598> Base.Katana: DisplayCategory, WepMelee
LOG  : General     , 1624907730598> Base.Keytar: DisplayCategory, WepMelee
LOG  : General     , 1624907730599> Base.KitchenKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730599> Base.LaCrosseStick: DisplayCategory, WepMelee
LOG  : General     , 1624907730599> Base.LeadPipe: DisplayCategory, WepMelee
LOG  : General     , 1624907730599> Base.LeafRake: DisplayCategory, WepMelee
LOG  : General     , 1624907730600> Base.LetterOpener: DisplayCategory, WepMelee
LOG  : General     , 1624907730600> Base.Machete: DisplayCategory, WepMelee
LOG  : General     , 1624907730600> Base.MeatCleaver: DisplayCategory, WepMelee
LOG  : General     , 1624907730600> Base.Nightstick: DisplayCategory, WepMelee
LOG  : General     , 1624907730600> Base.PickAxe: DisplayCategory, WepMelee
LOG  : General     , 1624907730601> Base.PickAxeHandle: DisplayCategory, WepMelee
LOG  : General     , 1624907730601> Base.PickAxeHandleSpiked: DisplayCategory, WepMelee
LOG  : General     , 1624907730601> Base.Pipe: DisplayCategory, WepMelee
LOG  : General     , 1624907730601> Base.PipeWrench: DisplayCategory, WepMelee
LOG  : General     , 1624907730602> Base.PlankNail: DisplayCategory, WepMelee
LOG  : General     , 1624907730602> Base.Plunger: DisplayCategory, WepMelee
LOG  : General     , 1624907730602> Base.Poolcue: DisplayCategory, WepMelee
LOG  : General     , 1624907730602> Base.Rake: DisplayCategory, WepMelee
LOG  : General     , 1624907730602> Base.Saxophone: DisplayCategory, WepMelee
LOG  : General     , 1624907730603> Base.Scalpel: DisplayCategory, WepMelee
LOG  : General     , 1624907730603> Base.SmashedBottle: DisplayCategory, WepMelee
LOG  : General     , 1624907730603> Base.SnowShovel: DisplayCategory, WepMelee
LOG  : General     , 1624907730603> Base.SpearBreadKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730603> Base.SpearButterKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730604> Base.SpearCrafted: DisplayCategory, WepMelee
LOG  : General     , 1624907730604> Base.SpearFork: DisplayCategory, WepMelee
LOG  : General     , 1624907730604> Base.SpearHandFork: DisplayCategory, WepMelee
LOG  : General     , 1624907730604> Base.SpearHuntingKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730605> Base.SpearIcePick: DisplayCategory, WepMelee
LOG  : General     , 1624907730605> Base.SpearKnife: DisplayCategory, WepMelee
LOG  : General     , 1624907730605> Base.SpearLetterOpener: DisplayCategory, WepMelee
LOG  : General     , 1624907730605> Base.SpearMachete: DisplayCategory, WepMelee
LOG  : General     , 1624907730605> Base.SpearScalpel: DisplayCategory, WepMelee
LOG  : General     , 1624907730606> Base.SpearScissors: DisplayCategory, WepMelee
LOG  : General     , 1624907730606> Base.SpearScrewdriver: DisplayCategory, WepMelee
LOG  : General     , 1624907730606> Base.SpearSpoon: DisplayCategory, WepMelee
LOG  : General     , 1624907730606> Base.Spoon: DisplayCategory, WepMelee
LOG  : General     , 1624907730606> Base.Stake: DisplayCategory, WepMelee
LOG  : General     , 1624907730607> Base.TableLeg: DisplayCategory, WepMelee
LOG  : General     , 1624907730607> Base.TennisRacket: DisplayCategory, WepMelee
LOG  : General     , 1624907730607> Base.Trumpet: DisplayCategory, WepMelee
LOG  : General     , 1624907730607> Base.Violin: DisplayCategory, WepMelee
